HST Benennung,HT Benennung,UT Benennung,Karosserie,Neupreis Brutto,Produktgruppe,Kraftstoffart,Schadstoffklasse,CCM,KW,HST PS,Getriebeart,Getriebe Benennung,Anzahl der Türen,Leergewicht,Zuladung,Zulässiges GG,Länge,Breite,Höhe,CO2-Emissionen,Min Energieeffizienzklasse,Antrieb,KSTA Motor,HST-HT Benennung
Toyota,Proace Verso (2016->),L2 Family,Bs        ,42873,T5-Klasse Pkw,D ,6T,2071,130,182,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2199,698,2931.5089074945645,5246,1943,1884,160,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),Compact Family Comfort,Bs        ,44694,T5-Klasse Pkw,D ,E6,1958,130,184,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,1695,1007,2789.8261876954894,4498,1941,1865,151,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L2 Shutle Comfort,Bs        ,45373,T5-Klasse Pkw,D ,E6,1974,127,176,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2203,758,2975.055292955716,5309,1951,1901,163,B,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L1 Family Comfort,Bs        ,44180,T5-Klasse Pkw,D ,E6,1932,126,169,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2112,797,2872.7298444921544,4992,1883,1889,155,B,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L1 Shutle Comfort,Bs        ,47040,T5-Klasse Pkw,D ,6T,2078,132,174,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2194,690,2873.8099495122487,4946,1880,1871,160,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),Compact Family Comfort,Bs        ,47469,T5-Klasse Pkw,D ,6T,2005,127,176,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2221,668,2927.866659888576,4437,1880,1927,160,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),Compact Team D,Bs        ,46816,T5-Klasse Pkw,D ,6T,1926,126,182,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,1689,1005,2761.7029806797805,4684,1932,1855,159,E,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L2 Family Comfort,Bs        ,47303,T5-Klasse Pkw,D ,E6,2076,126,173,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2202,757,3035.234165089984,5403,1949,1910,163,B,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L2 Shutle Comfort,Bs        ,48018,T5-Klasse Pkw,D ,6T,1998,127,174,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2293,673,2802.857924543824,5270,1991,1961,160,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L1 Family Comfort,Bs        ,46338,T5-Klasse Pkw,D ,6T,1950,128,178,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2194,694,2961.2144404467585,4912,1960,1886,160,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L1 Team D,Bs        ,49036,T5-Klasse Pkw,D ,6T,1958,127,178,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2244,622,2882.604670469949,5018,1911,1858,166,E,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L2 Family Comfort,Bs        ,49717,T5-Klasse Pkw,D ,6T,1999,132,175,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2196,682,2824.0685405093886,5464,1879,1919,160,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L2 Team D,Bs        ,48697,T5-Klasse Pkw,D ,6T,1944,130,172,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2235,634,2887.4928954591887,5265,1923,1927,166,E,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L1 Executive,Bs        ,55640,T5-Klasse Pkw,D ,E6,2019,123,177,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2181,802,2989.3719085811726,5025,1898,1899,155,B,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L1 Executive,Bs        ,54341,T5-Klasse Pkw,D ,6T,2028,131,173,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2166,643,2832.4957367628504,5016,1900,1868,160,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L2 Executive,Bs        ,56723,T5-Klasse Pkw,D ,E6,2088,124,175,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2314,743,2919.0973085774754,5401,1911,1937,163,B,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Toyota,Proace Verso (2016->),L2 Executive,Bs        ,57712,T5-Klasse Pkw,D ,6T,1993,129,179,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,2242,661,2886.2870435551526,5193,1933,1797,160,A,FA        ,STANDARD ->D,Toyota-Proace Verso (2016->)
Peugeot,Traveller (06.2016->),Allure L2,Bs        ,50773,T5-Klasse Pkw,D ,E6,1979,126,184,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,1683,1049,2816.01477998656,4897,1936,1932,139,A+,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Allure L2,Bs        ,51044,T5-Klasse Pkw,D ,6T,2020,132,181,Automatikgetriebe,Getriebe Automatik - (8-Stufen),5,1800,945,2823.4182997596163,4871,1963,1958,161,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Allure L2,Bs        ,52050,T5-Klasse Pkw,D ,6D,1932,130,177,Automatikgetriebe,Getriebe Automatik - (8-Stufen),5,1856,967,2765.1417886533463,5019,1935,1880,161,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Allure L3,Bs        ,51405,T5-Klasse Pkw,D ,E6,1985,128,177,Automatikgetriebe,Getriebe Automatik - (6-Stufen),5,1823,1047,2679.0,5155,1921,1922,155,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Allure L3,Bs        ,52680,T5-Klasse Pkw,D ,6T,2035,135,178,Automatikgetriebe,Getriebe Automatik - (8-Stufen),5,2154,958,2728.9719780477235,5457,1882,1897,162,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Allure L3,Bs        ,52511,T5-Klasse Pkw,D ,6D,2014,132,178,Automatikgetriebe,Getriebe Automatik - (8-Stufen),5,2220,937,2677.086116935045,5212,1922,1977,162,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE kompakt (447.811),Bs        ,58908,T5-Klasse Pkw,D ,6T,1953,140,186,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2077,986,3082.4688797631197,5020,2021,1967,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE lang (447.813),Bs        ,63097,T5-Klasse Pkw,D ,6T,1964,141,189,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2184,936,3028.3608531286263,5120,1920,1844,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE extralang (447.815),Bs        ,60783,T5-Klasse Pkw,D ,6T,1930,137,186,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2184,957,3042.182939831994,5295,1930,1800,156,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION kompakt (447.811),Bs        ,62558,T5-Klasse Pkw,D ,6T,1985,140,193,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2113,1015,3025.0630056801506,4946,1919,1910,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION lang (447.813),Bs        ,63560,T5-Klasse Pkw,D ,6T,1959,139,183,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2161,994,3170.8766338078285,5180,1946,1866,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE 4MATIC kompakt (447.811),Bs        ,63052,T5-Klasse Pkw,D ,6T,2000,140,188,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2196,888,3169.716466921075,4808,1855,1895,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION 19 kompakt (447.811),Bs        ,65793,T5-Klasse Pkw,D ,6T,1968,135,187,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2111,972,3115.7849492092346,4819,1945,1927,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION extralang (447.815),Bs        ,64930,T5-Klasse Pkw,D ,6T,1954,136,190,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2133,918,3171.820023666677,5290,1935,1898,156,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE 4MATIC lang (447.813),Bs        ,64883,T5-Klasse Pkw,D ,6T,1976,141,188,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2243,829,3233.2097330770175,5151,1882,1882,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION 19 lang (447.813),Bs        ,63319,T5-Klasse Pkw,D ,6T,1959,139,189,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2174,943,2991.7510859574527,5126,1898,1937,155,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION 19 extralang (447.815),Bs        ,64979,T5-Klasse Pkw,D ,6T,1916,139,188,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2102,914,3131.088921944904,5411,1939,1856,156,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 250 d NIGHT EDITION lang (447.813),Bs        ,65041,T5-Klasse Pkw,D ,E6,2088,138,196,Automatikgetriebe,Getriebe Automatik GTronic - (7-Stufen),5,2116,969,3159.653314444814,5162,1941,1967,179,B,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION 4MATIC kompakt (447.811),Bs        ,66997,T5-Klasse Pkw,D ,6T,1994,141,185,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2182,884,3005.6490386363334,5004,1954,1861,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 220/250/300 d AVANTGARDE EDITION 4MATIC lang (447.813),Bs        ,67302,T5-Klasse Pkw,D ,6T,1989,137,190,Automatikgetriebe,Getriebe Automatik GTronic - (9-Stufen),5,2198,889,3201.2219019953104,5158,1950,1901,172,B,A         ,STANDARD ->D,Mercedes-Benz-V
